"group_num","Date","jday","TwoHourGroup","treatment","temperature"
13,2025-01-26,26,6,"hot",11.2246205164905
13,2025-01-26,26,6,"warm",9.49936704787716
13,2025-01-26,26,6,"mean",6.91148684495712
13,2025-01-26,26,6,"cool",4.32360664203708
13,2025-01-26,26,6,"cold",2.59835317342372
13,2025-01-26,26,7,"hot",11.543393531207
13,2025-01-26,26,7,"warm",9.81814006259369
13,2025-01-26,26,7,"mean",7.23025985967364
13,2025-01-26,26,7,"cool",4.6423796567536
13,2025-01-26,26,7,"cold",2.91712618814024
13,2025-01-26,26,8,"hot",10.4621497104818
13,2025-01-26,26,8,"warm",8.73689624186846
13,2025-01-26,26,8,"mean",6.14901603894842
13,2025-01-26,26,8,"cool",3.56113583602838
13,2025-01-26,26,8,"cold",1.83588236741502
13,2025-01-26,26,9,"hot",8.88928889057929
13,2025-01-26,26,9,"warm",7.16403542196593
13,2025-01-26,26,9,"mean",4.57615521904589
13,2025-01-26,26,9,"cool",1.98827501612584
13,2025-01-26,26,9,"cold",0.263021547512483
13,2025-01-26,26,10,"hot",8.06644270946364
13,2025-01-26,26,10,"warm",6.34118924085028
13,2025-01-26,26,10,"mean",3.75330903793023
13,2025-01-26,26,10,"cool",1.16542883501019
13,2025-01-26,26,10,"cold",-0.559824633603171
13,2025-01-26,26,11,"hot",7.52340270679093
13,2025-01-26,26,11,"warm",5.79814923817757
13,2025-01-26,26,11,"mean",3.21026903525753
13,2025-01-26,26,11,"cool",0.622388832337484
13,2025-01-26,26,11,"cold",-1.10286463627588
14,2025-01-27,27,0,"hot",6.84748187563637
14,2025-01-27,27,0,"warm",5.12222840702301
14,2025-01-27,27,0,"mean",2.53434820410297
14,2025-01-27,27,0,"cool",-0.0535319988170744
14,2025-01-27,27,0,"cold",-1.77878546743044
14,2025-01-27,27,1,"hot",6.51163276757941
14,2025-01-27,27,1,"warm",4.78637929896604
14,2025-01-27,27,1,"mean",2.198499096046
14,2025-01-27,27,1,"cool",-0.389381106874041
14,2025-01-27,27,1,"cold",-2.1146345754874
14,2025-01-27,27,2,"hot",6.23177940070981
14,2025-01-27,27,2,"warm",4.50652593209645
14,2025-01-27,27,2,"mean",1.91864572917641
14,2025-01-27,27,2,"cool",-0.669234473743637
14,2025-01-27,27,2,"cold",-2.394487942357
14,2025-01-27,27,3,"hot",5.99187022666305
14,2025-01-27,27,3,"warm",4.26661675804969
14,2025-01-27,27,3,"mean",1.67873655512965
14,2025-01-27,27,3,"cool",-0.909143647790394
14,2025-01-27,27,3,"cold",-2.63439711640376
14,2025-01-27,27,4,"hot",7.18929420221981
14,2025-01-27,27,4,"warm",5.46404073360645
14,2025-01-27,27,4,"mean",2.8761605306864
14,2025-01-27,27,4,"cool",0.288280327766361
14,2025-01-27,27,4,"cold",-1.436973140847
14,2025-01-27,27,5,"hot",9.51611114000161
14,2025-01-27,27,5,"warm",7.79085767138824
14,2025-01-27,27,5,"mean",5.2029774684682
14,2025-01-27,27,5,"cool",2.61509726554816
14,2025-01-27,27,5,"cold",0.889843796934794
14,2025-01-27,27,6,"hot",11.0143618562928
14,2025-01-27,27,6,"warm",9.28910838767943
14,2025-01-27,27,6,"mean",6.70122818475939
14,2025-01-27,27,6,"cool",4.11334798183934
14,2025-01-27,27,6,"cold",2.38809451322598
14,2025-01-27,27,7,"hot",11.3327314814665
14,2025-01-27,27,7,"warm",9.60747801285313
14,2025-01-27,27,7,"mean",7.01959780993309
14,2025-01-27,27,7,"cool",4.43171760701305
14,2025-01-27,27,7,"cold",2.70646413839968
14,2025-01-27,27,8,"hot",10.2739758210362
14,2025-01-27,27,8,"warm",8.54872235242288
14,2025-01-27,27,8,"mean",5.96084214950283
14,2025-01-27,27,8,"cool",3.37296194658279
14,2025-01-27,27,8,"cold",1.64770847796943
14,2025-01-27,27,9,"hot",8.74129985786135
14,2025-01-27,27,9,"warm",7.01604638924798
14,2025-01-27,27,9,"mean",4.42816618632794
14,2025-01-27,27,9,"cool",1.8402859834079
14,2025-01-27,27,9,"cold",0.115032514794536
14,2025-01-27,27,10,"hot",7.94062691730529
14,2025-01-27,27,10,"warm",6.21537344869193
14,2025-01-27,27,10,"mean",3.62749324577188
14,2025-01-27,27,10,"cool",1.03961304285184
14,2025-01-27,27,10,"cold",-0.685640425761522
14,2025-01-27,27,11,"hot",7.41472569511688
14,2025-01-27,27,11,"warm",5.68947222650351
14,2025-01-27,27,11,"mean",3.10159202358347
14,2025-01-27,27,11,"cool",0.513711820663429
14,2025-01-27,27,11,"cold",-1.21154164794993
14,2025-01-28,28,0,"hot",6.84748187563637
14,2025-01-28,28,0,"warm",5.12222840702301
14,2025-01-28,28,0,"mean",2.53434820410297
14,2025-01-28,28,0,"cool",-0.0535319988170744
14,2025-01-28,28,0,"cold",-1.77878546743044
14,2025-01-28,28,1,"hot",6.51163276757941
14,2025-01-28,28,1,"warm",4.78637929896604
14,2025-01-28,28,1,"mean",2.198499096046
14,2025-01-28,28,1,"cool",-0.389381106874041
14,2025-01-28,28,1,"cold",-2.1146345754874
14,2025-01-28,28,2,"hot",6.23177940070981
14,2025-01-28,28,2,"warm",4.50652593209645
14,2025-01-28,28,2,"mean",1.91864572917641
14,2025-01-28,28,2,"cool",-0.669234473743637
14,2025-01-28,28,2,"cold",-2.394487942357
14,2025-01-28,28,3,"hot",5.99187022666305
14,2025-01-28,28,3,"warm",4.26661675804969
14,2025-01-28,28,3,"mean",1.67873655512965
14,2025-01-28,28,3,"cool",-0.909143647790394
14,2025-01-28,28,3,"cold",-2.63439711640376
14,2025-01-28,28,4,"hot",7.18929420221981
14,2025-01-28,28,4,"warm",5.46404073360645
14,2025-01-28,28,4,"mean",2.8761605306864
14,2025-01-28,28,4,"cool",0.288280327766361
14,2025-01-28,28,4,"cold",-1.436973140847
14,2025-01-28,28,5,"hot",9.51611114000161
14,2025-01-28,28,5,"warm",7.79085767138824
14,2025-01-28,28,5,"mean",5.2029774684682
14,2025-01-28,28,5,"cool",2.61509726554816
14,2025-01-28,28,5,"cold",0.889843796934794
14,2025-01-28,28,6,"hot",11.0143618562928
14,2025-01-28,28,6,"warm",9.28910838767943
14,2025-01-28,28,6,"mean",6.70122818475939
14,2025-01-28,28,6,"cool",4.11334798183934
14,2025-01-28,28,6,"cold",2.38809451322598
14,2025-01-28,28,7,"hot",11.3327314814665
14,2025-01-28,28,7,"warm",9.60747801285313
14,2025-01-28,28,7,"mean",7.01959780993309
14,2025-01-28,28,7,"cool",4.43171760701305
14,2025-01-28,28,7,"cold",2.70646413839968
14,2025-01-28,28,8,"hot",10.2739758210362
14,2025-01-28,28,8,"warm",8.54872235242288
14,2025-01-28,28,8,"mean",5.96084214950283
14,2025-01-28,28,8,"cool",3.37296194658279
14,2025-01-28,28,8,"cold",1.64770847796943
14,2025-01-28,28,9,"hot",8.74129985786135
14,2025-01-28,28,9,"warm",7.01604638924798
14,2025-01-28,28,9,"mean",4.42816618632794
14,2025-01-28,28,9,"cool",1.8402859834079
14,2025-01-28,28,9,"cold",0.115032514794536
14,2025-01-28,28,10,"hot",7.94062691730529
14,2025-01-28,28,10,"warm",6.21537344869193
14,2025-01-28,28,10,"mean",3.62749324577188
14,2025-01-28,28,10,"cool",1.03961304285184
14,2025-01-28,28,10,"cold",-0.685640425761522
14,2025-01-28,28,11,"hot",7.41472569511688
14,2025-01-28,28,11,"warm",5.68947222650351
14,2025-01-28,28,11,"mean",3.10159202358347
14,2025-01-28,28,11,"cool",0.513711820663429
14,2025-01-28,28,11,"cold",-1.21154164794993
15,2025-01-29,29,0,"hot",7.04944835350874
15,2025-01-29,29,0,"warm",5.32419488489538
15,2025-01-29,29,0,"mean",2.73631468197534
15,2025-01-29,29,0,"cool",0.148434479055293
15,2025-01-29,29,0,"cold",-1.57681898955807
15,2025-01-29,29,1,"hot",6.75036270580142
15,2025-01-29,29,1,"warm",5.02510923718806
15,2025-01-29,29,1,"mean",2.43722903426802
15,2025-01-29,29,1,"cool",-0.150651168652026
15,2025-01-29,29,1,"cold",-1.87590463726539
15,2025-01-29,29,2,"hot",6.50136310285409
15,2025-01-29,29,2,"warm",4.77610963424073
15,2025-01-29,29,2,"mean",2.18822943132068
15,2025-01-29,29,2,"cool",-0.399650771599361
15,2025-01-29,29,2,"cold",-2.12490424021272
15,2025-01-29,29,3,"hot",6.28803751038746
15,2025-01-29,29,3,"warm",4.5627840417741
15,2025-01-29,29,3,"mean",1.97490383885406
15,2025-01-29,29,3,"cool",-0.612976364065984
15,2025-01-29,29,3,"cold",-2.33822983267935
15,2025-01-29,29,4,"hot",7.3390594861377
15,2025-01-29,29,4,"warm",5.61380601752433
15,2025-01-29,29,4,"mean",3.02592581460429
15,2025-01-29,29,4,"cool",0.438045611684247
15,2025-01-29,29,4,"cold",-1.28720785692911
15,2025-01-29,29,5,"hot",9.25566664209713
15,2025-01-29,29,5,"warm",7.53041317348376
15,2025-01-29,29,5,"mean",4.94253297056372
15,2025-01-29,29,5,"cool",2.35465276764368
15,2025-01-29,29,5,"cold",0.629399299030315
15,2025-01-29,29,6,"hot",10.4866827163059
15,2025-01-29,29,6,"warm",8.76142924769252
15,2025-01-29,29,6,"mean",6.17354904477248
15,2025-01-29,29,6,"cool",3.58566884185244
15,2025-01-29,29,6,"cold",1.86041537323907
15,2025-01-29,29,7,"hot",10.7480082170025
15,2025-01-29,29,7,"warm",9.02275474838915
15,2025-01-29,29,7,"mean",6.43487454546911
15,2025-01-29,29,7,"cool",3.84699434254907
15,2025-01-29,29,7,"cold",2.12174087393571
15,2025-01-29,29,8,"hot",9.85989240558396
15,2025-01-29,29,8,"warm",8.1346389369706
15,2025-01-29,29,8,"mean",5.54675873405055
15,2025-01-29,29,8,"cool",2.95887853113051
15,2025-01-29,29,8,"cold",1.23362506251715
15,2025-01-29,29,9,"hot",8.48098750396292
15,2025-01-29,29,9,"warm",6.75573403534956
15,2025-01-29,29,9,"mean",4.16785383242952
15,2025-01-29,29,9,"cool",1.57997362950948
15,2025-01-29,29,9,"cold",-0.145279839103887
15,2025-01-29,29,10,"hot",7.75239859292385
15,2025-01-29,29,10,"warm",6.02714512431048
15,2025-01-29,29,10,"mean",3.43926492139044
15,2025-01-29,29,10,"cool",0.851384718470399
15,2025-01-29,29,10,"cold",-0.873868750142964
15,2025-01-29,29,11,"hot",7.27630360204935
15,2025-01-29,29,11,"warm",5.55105013343599
15,2025-01-29,29,11,"mean",2.96316993051595
15,2025-01-29,29,11,"cool",0.375289727595903
15,2025-01-29,29,11,"cold",-1.34996374101746
15,2025-01-30,30,0,"hot",7.04944835350874
15,2025-01-30,30,0,"warm",5.32419488489538
15,2025-01-30,30,0,"mean",2.73631468197534
15,2025-01-30,30,0,"cool",0.148434479055293
15,2025-01-30,30,0,"cold",-1.57681898955807
15,2025-01-30,30,1,"hot",6.75036270580142
15,2025-01-30,30,1,"warm",5.02510923718806
15,2025-01-30,30,1,"mean",2.43722903426802
15,2025-01-30,30,1,"cool",-0.150651168652026
15,2025-01-30,30,1,"cold",-1.87590463726539
15,2025-01-30,30,2,"hot",6.50136310285409
15,2025-01-30,30,2,"warm",4.77610963424073
15,2025-01-30,30,2,"mean",2.18822943132068
15,2025-01-30,30,2,"cool",-0.399650771599361
15,2025-01-30,30,2,"cold",-2.12490424021272
15,2025-01-30,30,3,"hot",6.28803751038746
15,2025-01-30,30,3,"warm",4.5627840417741
15,2025-01-30,30,3,"mean",1.97490383885406
15,2025-01-30,30,3,"cool",-0.612976364065984
15,2025-01-30,30,3,"cold",-2.33822983267935
15,2025-01-30,30,4,"hot",7.3390594861377
15,2025-01-30,30,4,"warm",5.61380601752433
15,2025-01-30,30,4,"mean",3.02592581460429
15,2025-01-30,30,4,"cool",0.438045611684247
15,2025-01-30,30,4,"cold",-1.28720785692911
15,2025-01-30,30,5,"hot",9.25566664209713
15,2025-01-30,30,5,"warm",7.53041317348376
15,2025-01-30,30,5,"mean",4.94253297056372
15,2025-01-30,30,5,"cool",2.35465276764368
15,2025-01-30,30,5,"cold",0.629399299030315
15,2025-01-30,30,6,"hot",10.4866827163059
15,2025-01-30,30,6,"warm",8.76142924769252
15,2025-01-30,30,6,"mean",6.17354904477248
15,2025-01-30,30,6,"cool",3.58566884185244
15,2025-01-30,30,6,"cold",1.86041537323907
15,2025-01-30,30,7,"hot",10.7480082170025
15,2025-01-30,30,7,"warm",9.02275474838915
15,2025-01-30,30,7,"mean",6.43487454546911
15,2025-01-30,30,7,"cool",3.84699434254907
15,2025-01-30,30,7,"cold",2.12174087393571
15,2025-01-30,30,8,"hot",9.85989240558396
15,2025-01-30,30,8,"warm",8.1346389369706
15,2025-01-30,30,8,"mean",5.54675873405055
15,2025-01-30,30,8,"cool",2.95887853113051
15,2025-01-30,30,8,"cold",1.23362506251715
15,2025-01-30,30,9,"hot",8.48098750396292
15,2025-01-30,30,9,"warm",6.75573403534956
15,2025-01-30,30,9,"mean",4.16785383242952
15,2025-01-30,30,9,"cool",1.57997362950948
15,2025-01-30,30,9,"cold",-0.145279839103887
15,2025-01-30,30,10,"hot",7.75239859292385
15,2025-01-30,30,10,"warm",6.02714512431048
15,2025-01-30,30,10,"mean",3.43926492139044
15,2025-01-30,30,10,"cool",0.851384718470399
15,2025-01-30,30,10,"cold",-0.873868750142964
15,2025-01-30,30,11,"hot",7.27630360204935
15,2025-01-30,30,11,"warm",5.55105013343599
15,2025-01-30,30,11,"mean",2.96316993051595
15,2025-01-30,30,11,"cool",0.375289727595903
15,2025-01-30,30,11,"cold",-1.34996374101746
16,2025-01-31,31,0,"hot",6.68529967382243
16,2025-01-31,31,0,"warm",4.96004620520907
16,2025-01-31,31,0,"mean",2.37216600228903
16,2025-01-31,31,0,"cool",-0.215714200631013
16,2025-01-31,31,0,"cold",-1.94096766924438
16,2025-01-31,31,1,"hot",6.38931694269509
16,2025-01-31,31,1,"warm",4.66406347408173
16,2025-01-31,31,1,"mean",2.07618327116168
16,2025-01-31,31,1,"cool",-0.511696931758361
16,2025-01-31,31,1,"cold",-2.23695040037172
16,2025-01-31,31,2,"hot",6.14313134043314
16,2025-01-31,31,2,"warm",4.41787787181978
16,2025-01-31,31,2,"mean",1.82999766889974
16,2025-01-31,31,2,"cool",-0.757882534020306
16,2025-01-31,31,2,"cold",-2.48313600263367
16,2025-01-31,31,3,"hot",5.93235653344942
16,2025-01-31,31,3,"warm",4.20710306483605
16,2025-01-31,31,3,"mean",1.61922286191601
16,2025-01-31,31,3,"cool",-0.968657341004031
16,2025-01-31,31,3,"cold",-2.69391080961739
16,2025-01-31,31,4,"hot",7.22720126552115
16,2025-01-31,31,4,"warm",5.50194779690779
16,2025-01-31,31,4,"mean",2.91406759398775
16,2025-01-31,31,4,"cool",0.326187391067702
16,2025-01-31,31,4,"cold",-1.39906607754566
16,2025-01-31,31,5,"hot",9.44029202306811
16,2025-01-31,31,5,"warm",7.71503855445475
16,2025-01-31,31,5,"mean",5.1271583515347
16,2025-01-31,31,5,"cool",2.53927814861466
16,2025-01-31,31,5,"cold",0.814024680001297
16,2025-01-31,31,6,"hot",10.857995725392
16,2025-01-31,31,6,"warm",9.13274225677862
16,2025-01-31,31,6,"mean",6.54486205385857
16,2025-01-31,31,6,"cool",3.95698185093853
16,2025-01-31,31,6,"cold",2.23172838232517
16,2025-01-31,31,7,"hot",11.1586400784216
16,2025-01-31,31,7,"warm",9.43338660980819
16,2025-01-31,31,7,"mean",6.84550640688815
16,2025-01-31,31,7,"cool",4.2576262039681
16,2025-01-31,31,7,"cold",2.53237273535474
16,2025-01-31,31,8,"hot",10.1535521370432
16,2025-01-31,31,8,"warm",8.42829866842986
16,2025-01-31,31,8,"mean",5.84041846550982
16,2025-01-31,31,8,"cool",3.25253826258978
16,2025-01-31,31,8,"cold",1.52728479397641
16,2025-01-31,31,9,"hot",8.57887383309024
16,2025-01-31,31,9,"warm",6.85362036447687
16,2025-01-31,31,9,"mean",4.26574016155683
16,2025-01-31,31,9,"cool",1.67785995863679
16,2025-01-31,31,9,"cold",-0.0473935099765743
16,2025-01-31,31,10,"hot",7.74649662019856
16,2025-01-31,31,10,"warm",6.0212431515852
16,2025-01-31,31,10,"mean",3.43336294866516
16,2025-01-31,31,10,"cool",0.845482745745116
16,2025-01-31,31,10,"cold",-0.879770722868247
16,2025-01-31,31,11,"hot",7.2055708452736
16,2025-01-31,31,11,"warm",5.48031737666024
16,2025-01-31,31,11,"mean",2.8924371737402
16,2025-01-31,31,11,"cool",0.304556970820153
16,2025-01-31,31,11,"cold",-1.42069649779321
16,2025-02-01,32,0,"hot",7.16720750344824
16,2025-02-01,32,0,"warm",5.24919090298455
16,2025-02-01,32,0,"mean",2.37216600228903
16,2025-02-01,32,0,"cool",-0.504858898406495
16,2025-02-01,32,0,"cold",-2.42287549887018
16,2025-02-01,32,1,"hot",6.87122477232089
16,2025-02-01,32,1,"warm",4.95320817185721
16,2025-02-01,32,1,"mean",2.07618327116168
16,2025-02-01,32,1,"cool",-0.800841629533843
16,2025-02-01,32,1,"cold",-2.71885822999753
16,2025-02-01,32,2,"hot",6.62503917005894
16,2025-02-01,32,2,"warm",4.70702256959526
16,2025-02-01,32,2,"mean",1.82999766889974
16,2025-02-01,32,2,"cool",-1.04702723179579
16,2025-02-01,32,2,"cold",-2.96504383225947
16,2025-02-01,32,3,"hot",6.41426436307522
16,2025-02-01,32,3,"warm",4.49624776261154
16,2025-02-01,32,3,"mean",1.61922286191601
16,2025-02-01,32,3,"cool",-1.25780203877951
16,2025-02-01,32,3,"cold",-3.1758186392432
16,2025-02-01,32,4,"hot",7.70910909514695
16,2025-02-01,32,4,"warm",5.79109249468327
16,2025-02-01,32,4,"mean",2.91406759398775
16,2025-02-01,32,4,"cool",0.037042693292221
16,2025-02-01,32,4,"cold",-1.88097390717146
16,2025-02-01,32,5,"hot",9.92219985269391
16,2025-02-01,32,5,"warm",8.00418325223023
16,2025-02-01,32,5,"mean",5.1271583515347
16,2025-02-01,32,5,"cool",2.25013345083918
16,2025-02-01,32,5,"cold",0.332116850375495
16,2025-02-01,32,6,"hot",11.3399035550178
16,2025-02-01,32,6,"warm",9.4218869545541
16,2025-02-01,32,6,"mean",6.54486205385857
16,2025-02-01,32,6,"cool",3.66783715316305
16,2025-02-01,32,6,"cold",1.74982055269937
16,2025-02-01,32,7,"hot",11.6405479080474
16,2025-02-01,32,7,"warm",9.72253130758367
16,2025-02-01,32,7,"mean",6.84550640688815
16,2025-02-01,32,7,"cool",3.96848150619262
16,2025-02-01,32,7,"cold",2.05046490572894
16,2025-02-01,32,8,"hot",10.635459966669
16,2025-02-01,32,8,"warm",8.71744336620534
16,2025-02-01,32,8,"mean",5.84041846550982
16,2025-02-01,32,8,"cool",2.96339356481429
16,2025-02-01,32,8,"cold",1.04537696435061
16,2025-02-01,32,9,"hot",9.06078166271604
16,2025-02-01,32,9,"warm",7.14276506225236
16,2025-02-01,32,9,"mean",4.26574016155683
16,2025-02-01,32,9,"cool",1.38871526086131
16,2025-02-01,32,9,"cold",-0.529301339602377
16,2025-02-01,32,10,"hot",8.22840444982437
16,2025-02-01,32,10,"warm",6.31038784936068
16,2025-02-01,32,10,"mean",3.43336294866516
16,2025-02-01,32,10,"cool",0.556338047969634
16,2025-02-01,32,10,"cold",-1.36167855249405
16,2025-02-01,32,11,"hot",7.6874786748994
16,2025-02-01,32,11,"warm",5.76946207443572
16,2025-02-01,32,11,"mean",2.8924371737402
16,2025-02-01,32,11,"cool",0.0154122730446713
16,2025-02-01,32,11,"cold",-1.90260432741901
17,2025-02-02,33,0,"hot",7.18227476540002
17,2025-02-02,33,0,"warm",5.26425816493633
17,2025-02-02,33,0,"mean",2.38723326424081
17,2025-02-02,33,0,"cool",-0.489791636454715
17,2025-02-02,33,0,"cold",-2.4078082369184
17,2025-02-02,33,1,"hot",6.84690391340975
17,2025-02-02,33,1,"warm",4.92888731294607
17,2025-02-02,33,1,"mean",2.05186241225055
17,2025-02-02,33,1,"cool",-0.825162488444978
17,2025-02-02,33,1,"cold",-2.74317908890866
17,2025-02-02,33,2,"hot",6.5682193953624
17,2025-02-02,33,2,"warm",4.65020279489871
17,2025-02-02,33,2,"mean",1.77317789420319
17,2025-02-02,33,2,"cool",-1.10384700649234
17,2025-02-02,33,2,"cold",-3.02186360695602
17,2025-02-02,33,3,"hot",6.32977904718574
17,2025-02-02,33,3,"warm",4.41176244672206
17,2025-02-02,33,3,"mean",1.53473754602653
17,2025-02-02,33,3,"cool",-1.34228735466899
17,2025-02-02,33,3,"cold",-3.26030395513268
17,2025-02-02,33,4,"hot",7.75579431926735
17,2025-02-02,33,4,"warm",5.83777771880366
17,2025-02-02,33,4,"mean",2.96075281810814
17,2025-02-02,33,4,"cool",0.0837279174126162
17,2025-02-02,33,4,"cold",-1.83428868305107
17,2025-02-02,33,5,"hot",10.0484335241781
17,2025-02-02,33,5,"warm",8.13041692371443
17,2025-02-02,33,5,"mean",5.25339202301891
17,2025-02-02,33,5,"cool",2.37636712232338
17,2025-02-02,33,5,"cold",0.458350521859699
17,2025-02-02,33,6,"hot",11.5133510397492
17,2025-02-02,33,6,"warm",9.5953344392855
17,2025-02-02,33,6,"mean",6.71830953858998
17,2025-02-02,33,6,"cool",3.84128463789445
17,2025-02-02,33,6,"cold",1.92326803743077
17,2025-02-02,33,7,"hot",11.8236951964738
17,2025-02-02,33,7,"warm",9.90567859601013
17,2025-02-02,33,7,"mean",7.02865369531461
17,2025-02-02,33,7,"cool",4.15162879461909
17,2025-02-02,33,7,"cold",2.2336121941554
17,2025-02-02,33,8,"hot",10.7981208556076
17,2025-02-02,33,8,"warm",8.8801042551439
17,2025-02-02,33,8,"mean",6.00307935444838
17,2025-02-02,33,8,"cool",3.12605445375285
17,2025-02-02,33,8,"cold",1.20803785328917
17,2025-02-02,33,9,"hot",9.15949014658539
17,2025-02-02,33,9,"warm",7.24147354612171
17,2025-02-02,33,9,"mean",4.36444864542619
17,2025-02-02,33,9,"cool",1.48742374473066
17,2025-02-02,33,9,"cold",-0.43059285573302
17,2025-02-02,33,10,"hot",8.29174709113372
17,2025-02-02,33,10,"warm",6.37373049067003
17,2025-02-02,33,10,"mean",3.49670558997451
17,2025-02-02,33,10,"cool",0.619680689278986
17,2025-02-02,33,10,"cold",-1.2983359111847
17,2025-02-02,33,11,"hot",7.7310328101256
17,2025-02-02,33,11,"warm",5.81301620966191
17,2025-02-02,33,11,"mean",2.93599130896639
17,2025-02-02,33,11,"cool",0.058966408270865
17,2025-02-02,33,11,"cold",-1.85905019219282
17,2025-02-03,34,0,"hot",7.18227476540002
17,2025-02-03,34,0,"warm",5.26425816493633
17,2025-02-03,34,0,"mean",2.38723326424081
17,2025-02-03,34,0,"cool",-0.489791636454715
17,2025-02-03,34,0,"cold",-2.4078082369184
17,2025-02-03,34,1,"hot",6.84690391340975
17,2025-02-03,34,1,"warm",4.92888731294607
17,2025-02-03,34,1,"mean",2.05186241225055
17,2025-02-03,34,1,"cool",-0.825162488444978
17,2025-02-03,34,1,"cold",-2.74317908890866
17,2025-02-03,34,2,"hot",6.5682193953624
17,2025-02-03,34,2,"warm",4.65020279489871
17,2025-02-03,34,2,"mean",1.77317789420319
17,2025-02-03,34,2,"cool",-1.10384700649234
17,2025-02-03,34,2,"cold",-3.02186360695602
17,2025-02-03,34,3,"hot",6.32977904718574
17,2025-02-03,34,3,"warm",4.41176244672206
17,2025-02-03,34,3,"mean",1.53473754602653
17,2025-02-03,34,3,"cool",-1.34228735466899
17,2025-02-03,34,3,"cold",-3.26030395513268
17,2025-02-03,34,4,"hot",7.75579431926735
17,2025-02-03,34,4,"warm",5.83777771880366
17,2025-02-03,34,4,"mean",2.96075281810814
17,2025-02-03,34,4,"cool",0.0837279174126162
17,2025-02-03,34,4,"cold",-1.83428868305107
17,2025-02-03,34,5,"hot",10.0484335241781
17,2025-02-03,34,5,"warm",8.13041692371443
17,2025-02-03,34,5,"mean",5.25339202301891
17,2025-02-03,34,5,"cool",2.37636712232338
17,2025-02-03,34,5,"cold",0.458350521859699
17,2025-02-03,34,6,"hot",11.5133510397492
17,2025-02-03,34,6,"warm",9.5953344392855
17,2025-02-03,34,6,"mean",6.71830953858998
17,2025-02-03,34,6,"cool",3.84128463789445
17,2025-02-03,34,6,"cold",1.92326803743077
17,2025-02-03,34,7,"hot",11.8236951964738
17,2025-02-03,34,7,"warm",9.90567859601013
17,2025-02-03,34,7,"mean",7.02865369531461
17,2025-02-03,34,7,"cool",4.15162879461909
17,2025-02-03,34,7,"cold",2.2336121941554
17,2025-02-03,34,8,"hot",10.7981208556076
17,2025-02-03,34,8,"warm",8.8801042551439
17,2025-02-03,34,8,"mean",6.00307935444838
17,2025-02-03,34,8,"cool",3.12605445375285
17,2025-02-03,34,8,"cold",1.20803785328917
17,2025-02-03,34,9,"hot",9.15949014658539
17,2025-02-03,34,9,"warm",7.24147354612171
17,2025-02-03,34,9,"mean",4.36444864542619
17,2025-02-03,34,9,"cool",1.48742374473066
17,2025-02-03,34,9,"cold",-0.43059285573302
17,2025-02-03,34,10,"hot",8.29174709113372
17,2025-02-03,34,10,"warm",6.37373049067003
17,2025-02-03,34,10,"mean",3.49670558997451
17,2025-02-03,34,10,"cool",0.619680689278986
17,2025-02-03,34,10,"cold",-1.2983359111847
17,2025-02-03,34,11,"hot",7.7310328101256
17,2025-02-03,34,11,"warm",5.81301620966191
17,2025-02-03,34,11,"mean",2.93599130896639
17,2025-02-03,34,11,"cool",0.058966408270865
17,2025-02-03,34,11,"cold",-1.85905019219282
18,2025-02-04,35,0,"hot",7.58182413722326
18,2025-02-04,35,0,"warm",5.66380753675958
18,2025-02-04,35,0,"mean",2.78678263606405
18,2025-02-04,35,0,"cool",-0.0902422646314696
18,2025-02-04,35,0,"cold",-2.00825886509515
18,2025-02-04,35,1,"hot",7.24502418626711
18,2025-02-04,35,1,"warm",5.32700758580342
18,2025-02-04,35,1,"mean",2.4499826851079
18,2025-02-04,35,1,"cool",-0.427042215587624
18,2025-02-04,35,1,"cold",-2.34505881605131
18,2025-02-04,35,2,"hot",6.96542912323266
18,2025-02-04,35,2,"warm",5.04741252276898
18,2025-02-04,35,2,"mean",2.17038762207345
18,2025-02-04,35,2,"cool",-0.706637278622072
18,2025-02-04,35,2,"cold",-2.62465387908576
18,2025-02-04,35,3,"hot",6.72637693868436
18,2025-02-04,35,3,"warm",4.80836033822067
18,2025-02-04,35,3,"mean",1.93133543752515
18,2025-02-04,35,3,"cool",-0.945689463170374
18,2025-02-04,35,3,"cold",-2.86370606363406
18,2025-02-04,35,4,"hot",8.26687437425737
18,2025-02-04,35,4,"warm",6.34885777379368
18,2025-02-04,35,4,"mean",3.47183287309816
18,2025-02-04,35,4,"cool",0.594807972402633
18,2025-02-04,35,4,"cold",-1.32320862806105
18,2025-02-04,35,5,"hot",10.6043905642102
18,2025-02-04,35,5,"warm",8.68637396374651
18,2025-02-04,35,5,"mean",5.80934906305099
18,2025-02-04,35,5,"cool",2.93232416235546
18,2025-02-04,35,5,"cold",1.01430756189178
18,2025-02-04,35,6,"hot",12.0942820946012
18,2025-02-04,35,6,"warm",10.1762654941375
18,2025-02-04,35,6,"mean",7.29924059344202
18,2025-02-04,35,6,"cool",4.42221569274649
18,2025-02-04,35,6,"cold",2.50419909228281
18,2025-02-04,35,7,"hot",12.4096079535573
18,2025-02-04,35,7,"warm",10.4915913530936
18,2025-02-04,35,7,"mean",7.61456645239812
18,2025-02-04,35,7,"cool",4.7375415517026
18,2025-02-04,35,7,"cold",2.81952495123891
18,2025-02-04,35,8,"hot",11.4075010825248
18,2025-02-04,35,8,"warm",9.4894844820611
18,2025-02-04,35,8,"mean",6.61245958136558
18,2025-02-04,35,8,"cool",3.73543468067005
