date,subclutch_id,number_larvae
12/04/2025,f2.control.cool,0
13/04/2025,f2.control.cool,0
14/04/2025,f2.control.cool,0
15/04/2025,f2.control.cool,0
16/04/2025,f2.control.cool,0
17/04/2025,f2.control.cool,0
18/04/2025,f2.control.cool,0
19/04/2025,f2.control.cool,0
20/04/2025,f2.control.cool,0
21/04/2025,f2.control.cool,0
22/04/2025,f2.control.cool,0
23/04/2025,f2.control.cool,0
24/04/2025,f2.control.cool,0
25/04/2025,f2.control.cool,0
26/04/2025,f2.control.cool,0
27/04/2025,f2.control.cool,0
28/04/2025,f2.control.cool,0
29/04/2025,f2.control.cool,0
30/04/2025,f2.control.cool,0
01/05/2025,f2.control.cool,0
02/05/2025,f2.control.cool,0
03/05/2025,f2.control.cool,0
04/05/2025,f2.control.cool,0
06/05/2025,f2.control.cool,0
07/05/2025,f2.control.cool,0
08/05/2025,f2.control.cool,0
10/05/2025,f2.control.cool,0
11/05/2025,f2.control.cool,0
12/05/2025,f2.control.cool,0
13/05/2025,f2.control.cool,0
14/05/2025,f2.control.cool,0
15/05/2025,f2.control.cool,0
16/05/2025,f2.control.cool,0
17/05/2025,f2.control.cool,0
18/05/2025,f2.control.cool,0
19/05/2025,f2.control.cool,0
20/05/2025,f2.control.cool,0
21/05/2025,f2.control.cool,0
22/05/2025,f2.control.cool,0
23/05/2025,f2.control.cool,0
24/05/2025,f2.control.cool,0
25/05/2025,f2.control.cool,0
26/05/2025,f2.control.cool,0
27/05/2025,f2.control.cool,0
28/05/2025,f2.control.cool,0
29/05/2025,f2.control.cool,0
01/03/2024,f2.control.hot,0
02/03/2024,f2.control.hot,0
03/03/2025,f2.control.hot,0
04/03/2025,f2.control.hot,0
05/03/2025,f2.control.hot,0
06/03/2025,f2.control.hot,0
07/03/2025,f2.control.hot,0
08/03/2025,f2.control.hot,0
09/03/2025,f2.control.hot,0
10/03/2025,f2.control.hot,0
11/03/2025,f2.control.hot,0
12/03/2025,f2.control.hot,0
13/03/2025,f2.control.hot,0
14/03/2025,f2.control.hot,0
15/03/2025,f2.control.hot,0
16/03/2025,f2.control.hot,0
17/03/2025,f2.control.hot,0
18/03/2025,f2.control.hot,0
19/03/2025,f2.control.hot,0
20/03/2025,f2.control.hot,0
21/03/2025,f2.control.hot,0
22/03/2025,f2.control.hot,0
23/03/2025,f2.control.hot,0
24/03/2025,f2.control.hot,0
25/03/2025,f2.control.hot,0
26/03/2025,f2.control.hot,0
27/03/2025,f2.control.hot,0
28/03/2025,f2.control.hot,0
29/03/2025,f2.control.hot,0
30/03/2025,f2.control.hot,0
31/03/2025,f2.control.hot,0
01/04/2025,f2.control.hot,0
02/04/2025,f2.control.hot,0
03/04/2025,f2.control.hot,0
04/04/2025,f2.control.hot,0
05/04/2025,f2.control.hot,0
06/04/2025,f2.control.hot,0
07/04/2025,f2.control.hot,0
08/04/2025,f2.control.hot,0
09/04/2025,f2.control.hot,0
11/04/2025,f2.control.hot,0
12/04/2025,f2.control.hot,0
13/04/2025,f2.control.hot,0
14/04/2025,f2.control.hot,0
15/04/2025,f2.control.hot,0
16/04/2025,f2.control.hot,0
17/04/2025,f2.control.hot,0
18/04/2025,f2.control.hot,0
19/04/2025,f2.control.hot,0
20/04/2025,f2.control.hot,0
21/04/2025,f2.control.hot,0
22/04/2025,f2.control.hot,0
23/04/2025,f2.control.hot,0
24/04/2025,f2.control.hot,0
25/04/2025,f2.control.hot,0
26/04/2025,f2.control.hot,0
27/04/2025,f2.control.hot,0
28/04/2025,f2.control.hot,0
29/04/2025,f2.control.hot,0
01/05/2025,f2.control.hot,0
02/05/2025,f2.control.hot,0
03/05/2025,f2.control.hot,0
04/05/2025,f2.control.hot,0
05/05/2025,f2.control.hot,0
06/05/2025,f2.control.hot,0
01/03/2024,f2.control.mean,0
02/03/2024,f2.control.mean,0
03/03/2025,f2.control.mean,0
04/03/2025,f2.control.mean,0
05/03/2025,f2.control.mean,0
06/03/2025,f2.control.mean,0
07/03/2025,f2.control.mean,0
08/03/2025,f2.control.mean,0
09/03/2025,f2.control.mean,0
10/03/2025,f2.control.mean,0
11/03/2025,f2.control.mean,0
12/03/2025,f2.control.mean,0
13/03/2025,f2.control.mean,0
14/03/2025,f2.control.mean,0
15/03/2025,f2.control.mean,0
16/03/2025,f2.control.mean,0
17/03/2025,f2.control.mean,0
18/03/2025,f2.control.mean,0
19/03/2025,f2.control.mean,0
20/03/2025,f2.control.mean,0
21/03/2025,f2.control.mean,0
22/03/2025,f2.control.mean,0
23/03/2025,f2.control.mean,0
24/03/2025,f2.control.mean,0
26/03/2025,f2.control.mean,0
27/03/2025,f2.control.mean,0
28/03/2025,f2.control.mean,0
29/03/2025,f2.control.mean,0
30/03/2025,f2.control.mean,0
31/03/2025,f2.control.mean,0
01/04/2025,f2.control.mean,0
02/04/2025,f2.control.mean,0
03/04/2025,f2.control.mean,0
04/04/2025,f2.control.mean,0
05/04/2025,f2.control.mean,0
06/04/2025,f2.control.mean,0
07/04/2025,f2.control.mean,0
08/04/2025,f2.control.mean,0
10/04/2025,f2.control.mean,0
11/04/2025,f2.control.mean,0
12/04/2025,f2.control.mean,0
13/04/2025,f2.control.mean,0
14/04/2025,f2.control.mean,0
15/04/2025,f2.control.mean,0
16/04/2025,f2.control.mean,0
17/04/2025,f2.control.mean,0
18/04/2025,f2.control.mean,0
20/04/2025,f2.control.mean,0
21/04/2025,f2.control.mean,0
22/04/2025,f2.control.mean,0
23/04/2025,f2.control.mean,0
24/04/2025,f2.control.mean,0
25/04/2025,f2.control.mean,0
26/04/2025,f2.control.mean,0
27/04/2025,f2.control.mean,0
28/04/2025,f2.control.mean,0
29/04/2025,f2.control.mean,0
30/04/2025,f2.control.mean,0
01/05/2025,f2.control.mean,0
02/05/2025,f2.control.mean,0
03/05/2025,f2.control.mean,0
04/05/2025,f2.control.mean,0
05/05/2025,f2.control.mean,0
06/05/2025,f2.control.mean,0
07/05/2025,f2.control.mean,0
08/05/2025,f2.control.mean,0
09/05/2025,f2.control.mean,0
10/05/2025,f2.control.mean,0
11/05/2025,f2.control.mean,0
12/05/2025,f2.control.mean,0
13/05/2025,f2.control.mean,0
14/05/2025,f2.control.mean,0
15/05/2025,f2.control.mean,0
16/05/2025,f2.control.mean,0
17/05/2025,f2.control.mean,0
18/05/2025,f2.control.mean,0
19/05/2025,f2.control.mean,0
20/05/2025,f2.control.mean,0
21/05/2025,f2.control.mean,0
22/05/2025,f2.control.mean,0
23/05/2025,f2.control.mean,0
24/05/2025,f2.control.mean,0
30/05/2025,f2.control.mean,0
01/03/2024,f2.control.warm,0
02/03/2024,f2.control.warm,0
03/03/2025,f2.control.warm,0
04/03/2025,f2.control.warm,0
05/03/2025,f2.control.warm,0
06/03/2025,f2.control.warm,0
07/03/2025,f2.control.warm,0
08/03/2025,f2.control.warm,0
09/03/2025,f2.control.warm,0
10/03/2025,f2.control.warm,0
11/03/2025,f2.control.warm,0
12/03/2025,f2.control.warm,0
13/03/2025,f2.control.warm,0
14/03/2025,f2.control.warm,0
15/03/2025,f2.control.warm,0
16/03/2025,f2.control.warm,0
17/03/2025,f2.control.warm,0
18/03/2025,f2.control.warm,0
19/03/2025,f2.control.warm,0
20/03/2025,f2.control.warm,0
21/03/2025,f2.control.warm,0
22/03/2025,f2.control.warm,0
23/03/2025,f2.control.warm,0
24/03/2025,f2.control.warm,0
25/03/2025,f2.control.warm,0
26/03/2025,f2.control.warm,0
27/03/2025,f2.control.warm,0
28/03/2025,f2.control.warm,0
29/03/2025,f2.control.warm,0
30/03/2025,f2.control.warm,0
31/03/2025,f2.control.warm,0
01/04/2025,f2.control.warm,0
02/04/2025,f2.control.warm,0
03/04/2025,f2.control.warm,0
04/04/2025,f2.control.warm,0
05/04/2025,f2.control.warm,0
06/04/2025,f2.control.warm,0
07/04/2025,f2.control.warm,0
08/04/2025,f2.control.warm,0
09/04/2025,f2.control.warm,0
10/04/2025,f2.control.warm,0
11/04/2025,f2.control.warm,0
12/04/2025,f2.control.warm,0
13/04/2025,f2.control.warm,0
14/04/2025,f2.control.warm,0
15/04/2025,f2.control.warm,0
16/04/2025,f2.control.warm,0
17/04/2025,f2.control.warm,0
18/04/2025,f2.control.warm,0
19/04/2025,f2.control.warm,0
20/04/2025,f2.control.warm,0
21/04/2025,f2.control.warm,0
22/04/2025,f2.control.warm,0
23/04/2025,f2.control.warm,0
24/04/2025,f2.control.warm,0
25/04/2025,f2.control.warm,0
26/04/2025,f2.control.warm,0
27/04/2025,f2.control.warm,0
28/04/2025,f2.control.warm,0
29/04/2025,f2.control.warm,0
30/04/2025,f2.control.warm,0
01/05/2025,f2.control.warm,0
02/05/2025,f2.control.warm,0
03/05/2025,f2.control.warm,0
04/05/2025,f2.control.warm,0
05/05/2025,f2.control.warm,0
06/05/2025,f2.control.warm,0
07/05/2025,f2.control.warm,0
01/03/2024,f2.cool.cold,0
02/03/2024,f2.cool.cold,0
03/03/2025,f2.cool.cold,0
04/03/2025,f2.cool.cold,0
05/03/2025,f2.cool.cold,0
06/03/2025,f2.cool.cold,0
07/03/2025,f2.cool.cold,0
08/03/2025,f2.cool.cold,0
09/03/2025,f2.cool.cold,0
10/03/2025,f2.cool.cold,0
11/03/2025,f2.cool.cold,0
12/03/2025,f2.cool.cold,0
13/03/2025,f2.cool.cold,0
14/03/2025,f2.cool.cold,0
15/03/2025,f2.cool.cold,0
16/03/2025,f2.cool.cold,0
17/03/2025,f2.cool.cold,0
18/03/2025,f2.cool.cold,0
19/03/2025,f2.cool.cold,0
20/03/2025,f2.cool.cold,0
21/03/2025,f2.cool.cold,0
22/03/2025,f2.cool.cold,0
23/03/2025,f2.cool.cold,0
24/03/2025,f2.cool.cold,0
25/03/2025,f2.cool.cold,0
26/03/2025,f2.cool.cold,0
27/03/2025,f2.cool.cold,0
28/03/2025,f2.cool.cold,0
29/03/2025,f2.cool.cold,0
30/03/2025,f2.cool.cold,0
31/03/2025,f2.cool.cold,0
01/04/2025,f2.cool.cold,0
02/04/2025,f2.cool.cold,0
03/04/2025,f2.cool.cold,0
04/04/2025,f2.cool.cold,0
05/04/2025,f2.cool.cold,0
06/04/2025,f2.cool.cold,0
07/04/2025,f2.cool.cold,0
08/04/2025,f2.cool.cold,0
10/04/2025,f2.cool.cold,0
11/04/2025,f2.cool.cold,0
12/04/2025,f2.cool.cold,0
13/04/2025,f2.cool.cold,0
14/04/2025,f2.cool.cold,0
15/04/2025,f2.cool.cold,0
16/04/2025,f2.cool.cold,0
17/04/2025,f2.cool.cold,0
18/04/2025,f2.cool.cold,0
19/04/2025,f2.cool.cold,0
20/04/2025,f2.cool.cold,0
21/04/2025,f2.cool.cold,0
22/04/2025,f2.cool.cold,0
23/04/2025,f2.cool.cold,0
24/04/2025,f2.cool.cold,0
25/04/2025,f2.cool.cold,0
26/04/2025,f2.cool.cold,0
28/04/2025,f2.cool.cold,0
29/04/2025,f2.cool.cold,0
01/05/2025,f2.cool.cold,0
02/05/2025,f2.cool.cold,0
04/05/2025,f2.cool.cold,0
05/05/2025,f2.cool.cold,0
06/05/2025,f2.cool.cold,0
07/05/2025,f2.cool.cold,0
08/05/2025,f2.cool.cold,0
10/05/2025,f2.cool.cold,0
11/05/2025,f2.cool.cold,0
12/05/2025,f2.cool.cold,0
13/05/2025,f2.cool.cold,0
14/05/2025,f2.cool.cold,0
15/05/2025,f2.cool.cold,1
16/05/2025,f2.cool.cold,2
17/05/2025,f2.cool.cold,2
18/05/2025,f2.cool.cold,2
19/05/2025,f2.cool.cold,2
20/05/2025,f2.cool.cold,2
21/05/2025,f2.cool.cold,2
22/05/2025,f2.cool.cold,2
23/05/2025,f2.cool.cold,2
24/05/2025,f2.cool.cold,2
25/05/2025,f2.cool.cold,2
26/05/2025,f2.cool.cold,2
27/05/2025,f2.cool.cold,2
28/05/2025,f2.cool.cold,2
29/05/2025,f2.cool.cold,2
30/05/2025,f2.cool.cold,2
31/05/2025,f2.cool.cold,2
01/06/2025,f2.cool.cold,2
02/06/2025,f2.cool.cold,2
03/06/2025,f2.cool.cold,2
04/06/2025,f2.cool.cold,2
05/06/2025,f2.cool.cold,2
06/06/2025,f2.cool.cold,2
07/06/2025,f2.cool.cold,2
08/06/2025,f2.cool.cold,2
09/06/2025,f2.cool.cold,2
01/03/2024,f2.cool.control,0
02/03/2024,f2.cool.control,0
03/03/2025,f2.cool.control,0
04/03/2025,f2.cool.control,0
05/03/2025,f2.cool.control,0
06/03/2025,f2.cool.control,0
07/03/2025,f2.cool.control,0
08/03/2025,f2.cool.control,0
09/03/2025,f2.cool.control,0
10/03/2025,f2.cool.control,0
11/03/2025,f2.cool.control,0
12/03/2025,f2.cool.control,0
13/03/2025,f2.cool.control,0
14/03/2025,f2.cool.control,0
15/03/2025,f2.cool.control,0
16/03/2025,f2.cool.control,0
17/03/2025,f2.cool.control,0
18/03/2025,f2.cool.control,0
19/03/2025,f2.cool.control,0
20/03/2025,f2.cool.control,0
21/03/2025,f2.cool.control,0
22/03/2025,f2.cool.control,0
23/03/2025,f2.cool.control,0
24/03/2025,f2.cool.control,0
26/03/2025,f2.cool.control,0
27/03/2025,f2.cool.control,0
28/03/2025,f2.cool.control,0
29/03/2025,f2.cool.control,0
30/03/2025,f2.cool.control,0
31/03/2025,f2.cool.control,0
01/04/2025,f2.cool.control,2
02/04/2025,f2.cool.control,3
03/04/2025,f2.cool.control,3
04/04/2025,f2.cool.control,5
05/04/2025,f2.cool.control,6
06/04/2025,f2.cool.control,6
07/04/2025,f2.cool.control,6
08/04/2025,f2.cool.control,6
09/04/2025,f2.cool.control,6
11/04/2025,f2.cool.control,3
12/04/2025,f2.cool.control,4
13/04/2025,f2.cool.control,4
14/04/2025,f2.cool.control,4
15/04/2025,f2.cool.control,4
16/04/2025,f2.cool.control,4
17/04/2025,f2.cool.control,3
18/04/2025,f2.cool.control,3
19/04/2025,f2.cool.control,2
20/04/2025,f2.cool.control,3
21/04/2025,f2.cool.control,3
22/04/2025,f2.cool.control,2
23/04/2025,f2.cool.control,2
24/04/2025,f2.cool.control,2
25/04/2025,f2.cool.control,2
26/04/2025,f2.cool.control,1
27/04/2025,f2.cool.control,2
28/04/2025,f2.cool.control,2
29/04/2025,f2.cool.control,1
30/04/2025,f2.cool.control,0
01/05/2025,f2.cool.control,0
07/05/2025,f2.cool.control,0
10/05/2025,f2.cool.control,0
11/05/2025,f2.cool.control,0
12/05/2025,f2.cool.control,0
01/03/2024,f2.cool.cool,0
02/03/2024,f2.cool.cool,0
03/03/2025,f2.cool.cool,0
04/03/2025,f2.cool.cool,0
05/03/2025,f2.cool.cool,0
06/03/2025,f2.cool.cool,0
07/03/2025,f2.cool.cool,0
08/03/2025,f2.cool.cool,0
09/03/2025,f2.cool.cool,0
10/03/2025,f2.cool.cool,0
11/03/2025,f2.cool.cool,0
12/03/2025,f2.cool.cool,0
13/03/2025,f2.cool.cool,0
14/03/2025,f2.cool.cool,0
15/03/2025,f2.cool.cool,0
16/03/2025,f2.cool.cool,0
17/03/2025,f2.cool.cool,0
18/03/2025,f2.cool.cool,0
19/03/2025,f2.cool.cool,0
20/03/2025,f2.cool.cool,0
21/03/2025,f2.cool.cool,0
22/03/2025,f2.cool.cool,0
23/03/2025,f2.cool.cool,0
24/03/2025,f2.cool.cool,0
25/03/2025,f2.cool.cool,0
26/03/2025,f2.cool.cool,0
27/03/2025,f2.cool.cool,0
28/03/2025,f2.cool.cool,0
29/03/2025,f2.cool.cool,0
30/03/2025,f2.cool.cool,0
31/03/2025,f2.cool.cool,0
01/04/2025,f2.cool.cool,0
02/04/2025,f2.cool.cool,0
03/04/2025,f2.cool.cool,0
04/04/2025,f2.cool.cool,0
05/04/2025,f2.cool.cool,0
06/04/2025,f2.cool.cool,0
07/04/2025,f2.cool.cool,0
08/04/2025,f2.cool.cool,0
09/04/2025,f2.cool.cool,0
11/04/2025,f2.cool.cool,0
12/04/2025,f2.cool.cool,0
13/04/2025,f2.cool.cool,0
14/04/2025,f2.cool.cool,0
15/04/2025,f2.cool.cool,0
16/04/2025,f2.cool.cool,0
17/04/2025,f2.cool.cool,0
18/04/2025,f2.cool.cool,0
19/04/2025,f2.cool.cool,0
20/04/2025,f2.cool.cool,0
21/04/2025,f2.cool.cool,0
22/04/2025,f2.cool.cool,0
23/04/2025,f2.cool.cool,0
24/04/2025,f2.cool.cool,0
25/04/2025,f2.cool.cool,0
26/04/2025,f2.cool.cool,0
27/04/2025,f2.cool.cool,0
28/04/2025,f2.cool.cool,0
29/04/2025,f2.cool.cool,0
30/04/2025,f2.cool.cool,0
01/05/2025,f2.cool.cool,0
02/05/2025,f2.cool.cool,0
03/05/2025,f2.cool.cool,0
04/05/2025,f2.cool.cool,0
06/05/2025,f2.cool.cool,4
07/05/2025,f2.cool.cool,4
08/05/2025,f2.cool.cool,4
09/05/2025,f2.cool.cool,5
10/05/2025,f2.cool.cool,5
11/05/2025,f2.cool.cool,4
12/05/2025,f2.cool.cool,8
13/05/2025,f2.cool.cool,8
14/05/2025,f2.cool.cool,8
15/05/2025,f2.cool.cool,8
01/03/2024,f2.cool.hot,0
02/03/2024,f2.cool.hot,0
03/03/2025,f2.cool.hot,0
04/03/2025,f2.cool.hot,0
05/03/2025,f2.cool.hot,0
06/03/2025,f2.cool.hot,0
07/03/2025,f2.cool.hot,0
08/03/2025,f2.cool.hot,0
09/03/2025,f2.cool.hot,0
10/03/2025,f2.cool.hot,0
11/03/2025,f2.cool.hot,0
12/03/2025,f2.cool.hot,0
13/03/2025,f2.cool.hot,0
14/03/2025,f2.cool.hot,1
15/03/2025,f2.cool.hot,1
16/03/2025,f2.cool.hot,1
17/03/2025,f2.cool.hot,2
18/03/2025,f2.cool.hot,3
19/03/2025,f2.cool.hot,3
20/03/2025,f2.cool.hot,3
21/03/2025,f2.cool.hot,5
22/03/2025,f2.cool.hot,4
23/03/2025,f2.cool.hot,2
24/03/2025,f2.cool.hot,3
25/03/2025,f2.cool.hot,3
26/03/2025,f2.cool.hot,3
27/03/2025,f2.cool.hot,1
28/03/2025,f2.cool.hot,1
29/03/2025,f2.cool.hot,2
30/03/2025,f2.cool.hot,2
31/03/2025,f2.cool.hot,3
01/04/2025,f2.cool.hot,3
02/04/2025,f2.cool.hot,3
03/04/2025,f2.cool.hot,3
04/04/2025,f2.cool.hot,3
05/04/2025,f2.cool.hot,3
06/04/2025,f2.cool.hot,4
07/04/2025,f2.cool.hot,4
08/04/2025,f2.cool.hot,4
09/04/2025,f2.cool.hot,4
11/04/2025,f2.cool.hot,2
12/04/2025,f2.cool.hot,2
13/04/2025,f2.cool.hot,2
14/04/2025,f2.cool.hot,2
15/04/2025,f2.cool.hot,2
16/04/2025,f2.cool.hot,2
17/04/2025,f2.cool.hot,2
18/04/2025,f2.cool.hot,2
19/04/2025,f2.cool.hot,4
20/04/2025,f2.cool.hot,3
21/04/2025,f2.cool.hot,3
22/04/2025,f2.cool.hot,3
23/04/2025,f2.cool.hot,3
24/04/2025,f2.cool.hot,3
25/04/2025,f2.cool.hot,3
01/03/2024,f2.cool.mean,0
02/03/2024,f2.cool.mean,0
03/03/2025,f2.cool.mean,0
04/03/2025,f2.cool.mean,0
05/03/2025,f2.cool.mean,0
06/03/2025,f2.cool.mean,0
07/03/2025,f2.cool.mean,0
08/03/2025,f2.cool.mean,0
09/03/2025,f2.cool.mean,0
10/03/2025,f2.cool.mean,0
11/03/2025,f2.cool.mean,0
12/03/2025,f2.cool.mean,0
13/03/2025,f2.cool.mean,0
14/03/2025,f2.cool.mean,0
15/03/2025,f2.cool.mean,0
16/03/2025,f2.cool.mean,0
17/03/2025,f2.cool.mean,0
18/03/2025,f2.cool.mean,0
19/03/2025,f2.cool.mean,0
20/03/2025,f2.cool.mean,0
21/03/2025,f2.cool.mean,0
22/03/2025,f2.cool.mean,0
23/03/2025,f2.cool.mean,0
24/03/2025,f2.cool.mean,0
25/03/2025,f2.cool.mean,0
26/03/2025,f2.cool.mean,0
27/03/2025,f2.cool.mean,0
28/03/2025,f2.cool.mean,0
29/03/2025,f2.cool.mean,0
30/03/2025,f2.cool.mean,0
31/03/2025,f2.cool.mean,0
01/04/2025,f2.cool.mean,0
02/04/2025,f2.cool.mean,0
03/04/2025,f2.cool.mean,0
04/04/2025,f2.cool.mean,0
05/04/2025,f2.cool.mean,0
06/04/2025,f2.cool.mean,0
07/04/2025,f2.cool.mean,0
08/04/2025,f2.cool.mean,0
10/04/2025,f2.cool.mean,0
11/04/2025,f2.cool.mean,0
12/04/2025,f2.cool.mean,0
13/04/2025,f2.cool.mean,0
14/04/2025,f2.cool.mean,0
15/04/2025,f2.cool.mean,0
16/04/2025,f2.cool.mean,0
17/04/2025,f2.cool.mean,0
18/04/2025,f2.cool.mean,0
19/04/2025,f2.cool.mean,0
20/04/2025,f2.cool.mean,0
21/04/2025,f2.cool.mean,0
22/04/2025,f2.cool.mean,0
23/04/2025,f2.cool.mean,6
24/04/2025,f2.cool.mean,6
25/04/2025,f2.cool.mean,6
26/04/2025,f2.cool.mean,6
27/04/2025,f2.cool.mean,6
28/04/2025,f2.cool.mean,4
29/04/2025,f2.cool.mean,4
30/04/2025,f2.cool.mean,7
01/05/2025,f2.cool.mean,7
02/05/2025,f2.cool.mean,7
03/05/2025,f2.cool.mean,5
04/05/2025,f2.cool.mean,1
05/05/2025,f2.cool.mean,6
06/05/2025,f2.cool.mean,6
07/05/2025,f2.cool.mean,6
08/05/2025,f2.cool.mean,6
09/05/2025,f2.cool.mean,4
10/05/2025,f2.cool.mean,4
11/05/2025,f2.cool.mean,4
12/05/2025,f2.cool.mean,4
13/05/2025,f2.cool.mean,4
14/05/2025,f2.cool.mean,4
15/05/2025,f2.cool.mean,4
16/05/2025,f2.cool.mean,4
17/05/2025,f2.cool.mean,5
18/05/2025,f2.cool.mean,5
19/05/2025,f2.cool.mean,5
01/03/2024,f2.cool.warm,0
02/03/2024,f2.cool.warm,0
03/03/2025,f2.cool.warm,0
04/03/2025,f2.cool.warm,0
05/03/2025,f2.cool.warm,0
06/03/2025,f2.cool.warm,0
07/03/2025,f2.cool.warm,0
08/03/2025,f2.cool.warm,0
09/03/2025,f2.cool.warm,0
10/03/2025,f2.cool.warm,0
11/03/2025,f2.cool.warm,0
12/03/2025,f2.cool.warm,0
13/03/2025,f2.cool.warm,0
14/03/2025,f2.cool.warm,0
15/03/2025,f2.cool.warm,0
16/03/2025,f2.cool.warm,0
17/03/2025,f2.cool.warm,0
19/03/2025,f2.cool.warm,0
20/03/2025,f2.cool.warm,0
21/03/2025,f2.cool.warm,0
22/03/2025,f2.cool.warm,0
23/03/2025,f2.cool.warm,0
24/03/2025,f2.cool.warm,0
25/03/2025,f2.cool.warm,1
26/03/2025,f2.cool.warm,1
27/03/2025,f2.cool.warm,2
28/03/2025,f2.cool.warm,4
29/03/2025,f2.cool.warm,2
30/03/2025,f2.cool.warm,3
01/04/2025,f2.cool.warm,5
02/04/2025,f2.cool.warm,5
03/04/2025,f2.cool.warm,5
04/04/2025,f2.cool.warm,5
05/04/2025,f2.cool.warm,5
06/04/2025,f2.cool.warm,5
07/04/2025,f2.cool.warm,5
08/04/2025,f2.cool.warm,5
09/04/2025,f2.cool.warm,6
10/04/2025,f2.cool.warm,6
11/04/2025,f2.cool.warm,6
12/04/2025,f2.cool.warm,4
13/04/2025,f2.cool.warm,4
14/04/2025,f2.cool.warm,4
15/04/2025,f2.cool.warm,4
16/04/2025,f2.cool.warm,4
17/04/2025,f2.cool.warm,4
18/04/2025,f2.cool.warm,5
19/04/2025,f2.cool.warm,5
20/04/2025,f2.cool.warm,4
21/04/2025,f2.cool.warm,4
22/04/2025,f2.cool.warm,4
23/04/2025,f2.cool.warm,5
24/04/2025,f2.cool.warm,3
25/04/2025,f2.cool.warm,3
26/04/2025,f2.cool.warm,3
01/03/2024,f2.hot.cold,0
02/03/2024,f2.hot.cold,0
03/03/2025,f2.hot.cold,0
04/03/2025,f2.hot.cold,0
05/03/2025,f2.hot.cold,0
06/03/2025,f2.hot.cold,0
07/03/2025,f2.hot.cold,0
08/03/2025,f2.hot.cold,0
09/03/2025,f2.hot.cold,0
10/03/2025,f2.hot.cold,0
11/03/2025,f2.hot.cold,0
12/03/2025,f2.hot.cold,0
13/03/2025,f2.hot.cold,0
14/03/2025,f2.hot.cold,0
15/03/2025,f2.hot.cold,0
16/03/2025,f2.hot.cold,0
17/03/2025,f2.hot.cold,0
18/03/2025,f2.hot.cold,0
19/03/2025,f2.hot.cold,0
20/03/2025,f2.hot.cold,0
21/03/2025,f2.hot.cold,0
22/03/2025,f2.hot.cold,0
23/03/2025,f2.hot.cold,0
24/03/2025,f2.hot.cold,0
25/03/2025,f2.hot.cold,0
26/03/2025,f2.hot.cold,0
27/03/2025,f2.hot.cold,0
28/03/2025,f2.hot.cold,0
29/03/2025,f2.hot.cold,0
30/03/2025,f2.hot.cold,0
31/03/2025,f2.hot.cold,0
01/04/2025,f2.hot.cold,0
02/04/2025,f2.hot.cold,0
03/04/2025,f2.hot.cold,0
04/04/2025,f2.hot.cold,0
05/04/2025,f2.hot.cold,0
06/04/2025,f2.hot.cold,0
07/04/2025,f2.hot.cold,0
08/04/2025,f2.hot.cold,0
10/04/2025,f2.hot.cold,0
11/04/2025,f2.hot.cold,0
12/04/2025,f2.hot.cold,0
13/04/2025,f2.hot.cold,0
14/04/2025,f2.hot.cold,0
15/04/2025,f2.hot.cold,0
16/04/2025,f2.hot.cold,0
17/04/2025,f2.hot.cold,0
18/04/2025,f2.hot.cold,0
19/04/2025,f2.hot.cold,0
20/04/2025,f2.hot.cold,0
21/04/2025,f2.hot.cold,0
22/04/2025,f2.hot.cold,0
23/04/2025,f2.hot.cold,0
24/04/2025,f2.hot.cold,0
25/04/2025,f2.hot.cold,0
26/04/2025,f2.hot.cold,0
28/04/2025,f2.hot.cold,0
29/04/2025,f2.hot.cold,0
01/05/2025,f2.hot.cold,0
02/05/2025,f2.hot.cold,0
04/05/2025,f2.hot.cold,0
05/05/2025,f2.hot.cold,0
06/05/2025,f2.hot.cold,0
07/05/2025,f2.hot.cold,0
08/05/2025,f2.hot.cold,0
10/05/2025,f2.hot.cold,0
11/05/2025,f2.hot.cold,0
12/05/2025,f2.hot.cold,0
13/05/2025,f2.hot.cold,0
14/05/2025,f2.hot.cold,0
15/05/2025,f2.hot.cold,0
16/05/2025,f2.hot.cold,0
17/05/2025,f2.hot.cold,0
18/05/2025,f2.hot.cold,0
19/05/2025,f2.hot.cold,0
20/05/2025,f2.hot.cold,0
21/05/2025,f2.hot.cold,0
22/05/2025,f2.hot.cold,3
23/05/2025,f2.hot.cold,5
24/05/2025,f2.hot.cold,7
25/05/2025,f2.hot.cold,7
26/05/2025,f2.hot.cold,9
27/05/2025,f2.hot.cold,9
28/05/2025,f2.hot.cold,9
29/05/2025,f2.hot.cold,9
30/05/2025,f2.hot.cold,9
31/05/2025,f2.hot.cold,9
01/06/2025,f2.hot.cold,9
02/06/2025,f2.hot.cold,9
03/06/2025,f2.hot.cold,9
04/06/2025,f2.hot.cold,9
05/06/2025,f2.hot.cold,9
06/06/2025,f2.hot.cold,9
07/06/2025,f2.hot.cold,9
08/06/2025,f2.hot.cold,9
09/06/2025,f2.hot.cold,9
01/03/2024,f2.hot.control,0
02/03/2024,f2.hot.control,0
03/03/2025,f2.hot.control,0
04/03/2025,f2.hot.control,0
05/03/2025,f2.hot.control,0
06/03/2025,f2.hot.control,0
07/03/2025,f2.hot.control,0
08/03/2025,f2.hot.control,0
09/03/2025,f2.hot.control,0
10/03/2025,f2.hot.control,0
11/03/2025,f2.hot.control,0
12/03/2025,f2.hot.control,0
13/03/2025,f2.hot.control,0
14/03/2025,f2.hot.control,0
